"key","config_id","sigma_ps","se_psi_obs","K","ex_violation","psi","mu_b","bf_true","true_zone","method","bias","rmse","sd","coverage","ci_width"
"cfg3_psi-0.27_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.25,0.480769230769231,"mixed","mc",0.00499117639635941,0.0611880822284098,0.0610146896847668,0.487,0.080292798934159
"cfg3_psi-0.27_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.25,0.480769230769231,"mixed","mcmc",0.00503401701104244,0.0592834986632259,0.0590989388318969,0.941,0.210885100353291
"cfg3_psi-0.27_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.2,0.425531914893617,"mixed","mc",0.00653913531848579,0.0659098060328852,0.0656174358571527,0.523,0.0881027316277963
"cfg3_psi-0.27_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.2,0.425531914893617,"mixed","mcmc",0.00632231744981782,0.0642129937096865,0.0639329671414637,0.941,0.235070298320507
"cfg3_psi-0.27_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.15,0.357142857142857,"mixed","mc",0.00969049542886923,0.0673243357497487,0.0666566094702845,0.58,0.101122208638691
"cfg3_psi-0.27_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.15,0.357142857142857,"mixed","mcmc",0.00886718431436606,0.0640408583010604,0.0634557421001208,0.969,0.264932351951938
"cfg3_psi-0.27_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.1,0.27027027027027,"effect-dominated","mc",0.0054308315897445,0.0597045521773811,0.0594867909475936,0.659,0.112352836724815
"cfg3_psi-0.27_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.1,0.27027027027027,"effect-dominated","mcmc",0.00511589607286475,0.0551255411970978,0.0549151032796332,0.995,0.297847241150683
"cfg3_psi-0.27_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.05,0.15625,"effect-dominated","mc",0.00670600866551312,0.0531045938626816,0.0527058368906212,0.805,0.133413255227891
"cfg3_psi-0.27_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.27,-0.05,0.15625,"effect-dominated","mcmc",0.00647426653437083,0.0479712110529981,0.0475560989283024,1,0.320721774455162
"cfg3_psi-0.23_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.4,0.634920634920635,"bias-dominated","mc",0.00501429205586753,0.0641317312487765,0.0639673952557048,0.415,0.0652610846763258
"cfg3_psi-0.23_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.4,0.634920634920635,"bias-dominated","mcmc",0.00455503138742704,0.063100887048567,0.0629677582096545,0.843,0.173717944532289
"cfg3_psi-0.23_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.35,0.603448275862069,"bias-dominated","mc",0.00415038442980146,0.0697367809527023,0.0696479990416132,0.371,0.0705777051406827
"cfg3_psi-0.23_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.35,0.603448275862069,"bias-dominated","mcmc",0.00332092999408895,0.068453449728787,0.0684070590617328,0.839,0.187966386391436
"cfg3_psi-0.23_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.3,0.566037735849057,"bias-dominated","mc",0.00553090593221267,0.0708611649145573,0.0706803330644331,0.426,0.077859240276169
"cfg3_psi-0.23_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.3,0.566037735849057,"bias-dominated","mcmc",0.00497787261515998,0.0696941531203355,0.0695509388612727,0.875,0.206267727584228
"cfg3_psi-0.23_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.25,0.520833333333333,"bias-dominated","mc",0.0112865997757574,0.0746584229441826,0.0738372854778741,0.453,0.087673953508322
"cfg3_psi-0.23_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.25,0.520833333333333,"bias-dominated","mcmc",0.0112936353313352,0.0730895996902943,0.0722479283234981,0.901,0.230743496583188
"cfg3_psi-0.23_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.2,0.465116279069767,"mixed","mc",0.00551208843030168,0.0795379345868547,0.0793864101821018,0.472,0.0970691823199747
"cfg3_psi-0.23_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.2,0.465116279069767,"mixed","mcmc",0.00507890765942725,0.077226191999255,0.0770975580751683,0.913,0.256484786779111
"cfg3_psi-0.23_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.15,0.394736842105263,"mixed","mc",0.00870764732717053,0.075971804244889,0.0755088969046768,0.539,0.111623115612145
"cfg3_psi-0.23_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.15,0.394736842105263,"mixed","mcmc",0.00841805643902364,0.0724686052670051,0.0720140340227559,0.966,0.291550892389035
"cfg3_psi-0.23_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.1,0.303030303030303,"effect-dominated","mc",0.00871077389059946,0.0747255727224361,0.0742532637943078,0.649,0.128633008118124
"cfg3_psi-0.23_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.1,0.303030303030303,"effect-dominated","mcmc",0.00817976633865679,0.0689709538544269,0.0685184550096641,0.991,0.337301003026093
"cfg3_psi-0.23_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.05,0.178571428571429,"effect-dominated","mc",0.0112041070363901,0.0680849202614579,0.0671903184351556,0.78,0.155454850348483
"cfg3_psi-0.23_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.23,-0.05,0.178571428571429,"effect-dominated","mcmc",0.0114162479922573,0.0623320718433019,0.061308361397407,1,0.372782282265418
"cfg3_psi-0.18_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.4,0.689655172413793,"bias-dominated","mc",0.00958779406712896,0.0746743709649026,0.0740933580669675,0.387,0.071344556339573
"cfg3_psi-0.18_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.4,0.689655172413793,"bias-dominated","mcmc",0.00911518513725035,0.073776977591723,0.073248352497697,0.823,0.18868284671263
"cfg3_psi-0.18_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.35,0.660377358490566,"bias-dominated","mc",0.00752546583741813,0.0800274235705177,0.0797126714974612,0.398,0.0772296275697944
"cfg3_psi-0.18_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.35,0.660377358490566,"bias-dominated","mcmc",0.00667131328468331,0.0784149203933176,0.078169711673839,0.821,0.205270081187239
"cfg3_psi-0.18_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.3,0.625,"bias-dominated","mc",0.00956610291251665,0.0870335899368765,0.0865495596675463,0.406,0.086790531787482
"cfg3_psi-0.18_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.3,0.625,"bias-dominated","mcmc",0.00871299248747095,0.0856544781519067,0.0852528089321376,0.833,0.227592624802109
"cfg3_psi-0.18_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.25,0.581395348837209,"bias-dominated","mc",0.0179719019387934,0.0964945245433071,0.0948535777329987,0.402,0.097717918310652
"cfg3_psi-0.18_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.25,0.581395348837209,"bias-dominated","mcmc",0.0172085432264993,0.093918277196347,0.0923744654838391,0.862,0.257095543856495
"cfg3_psi-0.18_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.2,0.526315789473684,"bias-dominated","mc",0.0142295741544036,0.103159119831475,0.10222413118626,0.454,0.111279374404288
"cfg3_psi-0.18_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.2,0.526315789473684,"bias-dominated","mcmc",0.0135116795979118,0.0990925276966818,0.0982161390491947,0.879,0.290325050625299
"cfg3_psi-0.18_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.15,0.454545454545455,"mixed","mc",0.0122025242377513,0.0979334328717982,0.0972188622823039,0.516,0.12853585887398
"cfg3_psi-0.18_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.15,0.454545454545455,"mixed","mcmc",0.0116005609131001,0.0945155825258518,0.0938479075763494,0.939,0.334586292013442
"cfg3_psi-0.18_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.1,0.357142857142857,"mixed","mc",0.0128238866754574,0.104931703436135,0.104197252285883,0.584,0.151440339470491
"cfg3_psi-0.18_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.1,0.357142857142857,"mixed","mcmc",0.0117474853800378,0.0988715524256037,0.0982203018422804,0.976,0.398392599233121
"cfg3_psi-0.18_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.05,0.217391304347826,"effect-dominated","mc",0.0190769624968725,0.102769999372543,0.101034401186668,0.744,0.195619943066337
"cfg3_psi-0.18_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.18,-0.05,0.217391304347826,"effect-dominated","mcmc",0.0199623174767847,0.0938389997419242,0.0917370123393707,0.999,0.462755218123084
"cfg3_psi-0.14_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.4,0.740740740740741,"bias-dominated","mc",0.00950589051082325,0.0861780675383516,0.0856950465969427,0.346,0.0753109965162982
"cfg3_psi-0.14_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.4,0.740740740740741,"bias-dominated","mcmc",0.00844689556741307,0.083622716670457,0.0832366327746168,0.779,0.197194082600347
"cfg3_psi-0.14_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.35,0.714285714285714,"bias-dominated","mc",0.0106024995857778,0.0897176227491965,0.0891335156824784,0.373,0.0837278443568328
"cfg3_psi-0.14_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.35,0.714285714285714,"bias-dominated","mcmc",0.00942019193637887,0.0868576830325423,0.0863885412871934,0.803,0.219548200980138
"cfg3_psi-0.14_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.3,0.681818181818182,"bias-dominated","mc",0.0126951747398806,0.102607491117326,0.101870050942341,0.364,0.0936114716233154
"cfg3_psi-0.14_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.3,0.681818181818182,"bias-dominated","mcmc",0.0113396671795858,0.0996190251244815,0.0990210446435029,0.788,0.242452583630278
"cfg3_psi-0.14_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.25,0.641025641025641,"bias-dominated","mc",0.0187419710533969,0.110921903963252,0.10938177028892,0.375,0.106310089618013
"cfg3_psi-0.14_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.25,0.641025641025641,"bias-dominated","mcmc",0.0176698880004123,0.107556628717811,0.106148343887713,0.817,0.277110065498882
"cfg3_psi-0.14_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.2,0.588235294117647,"bias-dominated","mc",0.0175750035369622,0.120813082022184,0.119587713665052,0.413,0.124334327455707
"cfg3_psi-0.14_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.2,0.588235294117647,"bias-dominated","mcmc",0.0166781486045883,0.115487444856114,0.114333991183975,0.849,0.318786183700851
"cfg3_psi-0.14_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.15,0.517241379310345,"bias-dominated","mc",0.0225717436033283,0.133744148175174,0.131891656183321,0.46,0.14625079689714
"cfg3_psi-0.14_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.15,0.517241379310345,"bias-dominated","mcmc",0.021192981921229,0.126990945213002,0.125272706262428,0.899,0.375827955027329
"cfg3_psi-0.14_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.1,0.416666666666667,"mixed","mc",0.024739418973116,0.136580737563623,0.134388687550841,0.529,0.176664949749467
"cfg3_psi-0.14_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.1,0.416666666666667,"mixed","mcmc",0.0219576742698744,0.128136543538368,0.126304343225939,0.963,0.46085786985088
"cfg3_psi-0.14_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.05,0.263157894736842,"effect-dominated","mc",0.0385693013201501,0.151804750484904,0.146896800289845,0.69,0.238975716149898
"cfg3_psi-0.14_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.14,-0.05,0.263157894736842,"effect-dominated","mcmc",0.0374437879441473,0.137526427450084,0.132397167649382,0.997,0.56243820469413
"cfg3_psi-0.1_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.4,0.8,"bias-dominated","mc",0.00497254194517941,0.0920302511193867,0.0919417981221966,0.299,0.0791602175622338
"cfg3_psi-0.1_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.4,0.8,"bias-dominated","mcmc",0.00277387102248871,0.0882019892695812,0.0882024729068794,0.719,0.199905927981251
"cfg3_psi-0.1_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.35,0.777777777777778,"bias-dominated","mc",0.0128646583850108,0.0992618643213704,0.0984739325333344,0.336,0.0896133171286958
"cfg3_psi-0.1_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.35,0.777777777777778,"bias-dominated","mcmc",0.0105190597632044,0.0944592551904378,0.0939186935270301,0.76,0.225476596152061
"cfg3_psi-0.1_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.3,0.75,"bias-dominated","mc",0.0107566488753835,0.110330731652359,0.109860065929356,0.331,0.099968798890264
"cfg3_psi-0.1_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.3,0.75,"bias-dominated","mcmc",0.00747481575097021,0.103972074316481,0.103754924951119,0.747,0.24977982255948
"cfg3_psi-0.1_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.25,0.714285714285714,"bias-dominated","mc",0.0142948809461178,0.119209398929877,0.118408436057945,0.356,0.115130101074009
"cfg3_psi-0.1_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.25,0.714285714285714,"bias-dominated","mcmc",0.0112936946254704,0.113256269406963,0.11274815816171,0.785,0.289165953635503
"cfg3_psi-0.1_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.2,0.666666666666667,"bias-dominated","mc",0.018598272793655,0.135606641493881,0.134392435773505,0.362,0.134509895178187
"cfg3_psi-0.1_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.2,0.666666666666667,"bias-dominated","mcmc",0.015851612675405,0.126057091153695,0.125119028836932,0.809,0.339249584009031
"cfg3_psi-0.1_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.15,0.6,"bias-dominated","mc",0.0262678956025067,0.153777811948247,0.151593514709265,0.406,0.163005754096721
"cfg3_psi-0.1_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.15,0.6,"bias-dominated","mcmc",0.0222182611515321,0.142060049757022,0.140382027774541,0.848,0.408362495237477
"cfg3_psi-0.1_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.1,0.5,"mixed","mc",0.0310906802596271,0.168053036998004,0.165234667490169,0.459,0.206171357792723
"cfg3_psi-0.1_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.1,0.5,"mixed","mcmc",0.0250558648534787,0.153529840202281,0.151547293116812,0.914,0.521032478321965
"cfg3_psi-0.1_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.05,0.333333333333333,"mixed","mc",0.0546951686090585,0.196804753041293,0.189146307593215,0.605,0.290768766507149
"cfg3_psi-0.1_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.1,-0.05,0.333333333333333,"mixed","mcmc",0.0485955145460084,0.171838200654911,0.164906146663893,0.988,0.664766448854354
"cfg3_psi-0.05_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.4,0.888888888888889,"bias-dominated","mc",-0.0215740651363903,0.0837668320265738,0.0809814785066322,0.352,0.0801502840721536
"cfg3_psi-0.05_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.4,0.888888888888889,"bias-dominated","mcmc",-0.0261158148273946,0.0785349176435082,0.0741025552451987,0.828,0.192586377566485
"cfg3_psi-0.05_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.35,0.875,"bias-dominated","mc",-0.0186195612864602,0.0935220534638024,0.0916956624715813,0.33,0.0898842748007648
"cfg3_psi-0.05_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.35,0.875,"bias-dominated","mcmc",-0.0247327197521904,0.0867888272265134,0.0832317284792214,0.838,0.215471810354893
"cfg3_psi-0.05_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.3,0.857142857142857,"bias-dominated","mc",-0.0262002612908459,0.102405772504649,0.099046952751787,0.351,0.102311699611377
"cfg3_psi-0.05_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.3,0.857142857142857,"bias-dominated","mcmc",-0.0320607886312704,0.0962695449285757,0.0908194874043475,0.826,0.24387658143906
"cfg3_psi-0.05_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.25,0.833333333333333,"bias-dominated","mc",-0.0214517492193081,0.114710188299283,0.112742896520378,0.363,0.117361681884075
"cfg3_psi-0.05_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.25,0.833333333333333,"bias-dominated","mcmc",-0.0288353267639661,0.1064130792099,0.102483023606231,0.841,0.279249255915328
"cfg3_psi-0.05_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.2,0.8,"bias-dominated","mc",-0.0251410118422383,0.129826841625477,0.127433031461637,0.368,0.140491802923236
"cfg3_psi-0.05_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.2,0.8,"bias-dominated","mcmc",-0.0329897779306783,0.11998185628734,0.115415081472361,0.86,0.335170463150769
"cfg3_psi-0.05_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.15,0.75,"bias-dominated","mc",-0.0175747816015215,0.147073279114735,0.146092503232439,0.384,0.170554812845962
"cfg3_psi-0.05_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.15,0.75,"bias-dominated","mcmc",-0.0277007514847518,0.132613667679126,0.12975318536206,0.879,0.404246594259849
"cfg3_psi-0.05_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.1,0.666666666666667,"bias-dominated","mc",-0.0123957027876144,0.179906952859018,0.179569216022015,0.405,0.223124529761742
"cfg3_psi-0.05_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.1,0.666666666666667,"bias-dominated","mcmc",-0.0283996014013883,0.157088836933878,0.154577681406695,0.883,0.54152940684578
"cfg3_psi-0.05_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.05,0.5,"mixed","mc",0.0117724074516807,0.219400515893759,0.219194075741291,0.453,0.329283588591243
"cfg3_psi-0.05_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.05,-0.05,0.5,"mixed","mcmc",-0.00981884790135678,0.177095803619033,0.176911875511675,0.901,0.731613240980595
"cfg3_psi-0.01_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.4,0.975609756097561,"bias-dominated","mc",-0.0803789089110667,0.106952861273008,0.0705912789614632,0.378,0.076338430406674
"cfg3_psi-0.01_mu-0.4_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.4,0.975609756097561,"bias-dominated","mcmc",-0.0863451281768018,0.106606387863551,0.0625568072041182,0.683,0.176576726275459
"cfg3_psi-0.01_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.35,0.972222222222222,"bias-dominated","mc",-0.0897696802247376,0.118765396741209,0.0777989501991972,0.374,0.0854730343510283
"cfg3_psi-0.01_mu-0.35_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.35,0.972222222222222,"bias-dominated","mcmc",-0.0964987388840192,0.118524898767874,0.0688540914371557,0.688,0.197641853168196
"cfg3_psi-0.01_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.3,0.967741935483871,"bias-dominated","mc",-0.0998467460520617,0.132366770275249,0.0869433627382792,0.382,0.0976028207830691
"cfg3_psi-0.01_mu-0.3_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.3,0.967741935483871,"bias-dominated","mcmc",-0.10897787052518,0.13273477743278,0.075816178807005,0.672,0.223035458629173
"cfg3_psi-0.01_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.25,0.961538461538462,"bias-dominated","mc",-0.11736412062275,0.152083462013536,0.0967698662574604,0.36,0.110168570400095
"cfg3_psi-0.01_mu-0.25_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.25,0.961538461538462,"bias-dominated","mcmc",-0.125851067622219,0.151977393224764,0.08524026473724,0.675,0.25336786803519
"cfg3_psi-0.01_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.2,0.952380952380952,"bias-dominated","mc",-0.135593477607185,0.177070860854886,0.113936298317764,0.376,0.127375316072073
"cfg3_psi-0.01_mu-0.2_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.2,0.952380952380952,"bias-dominated","mcmc",-0.148635762750285,0.178274921339155,0.0984837888527324,0.663,0.300422388615078
"cfg3_psi-0.01_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.15,0.9375,"bias-dominated","mc",-0.168033291102851,0.213445268691587,0.131685370656019,0.345,0.152742251887066
"cfg3_psi-0.01_mu-0.15_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.15,0.9375,"bias-dominated","mcmc",-0.18312145058621,0.214040832657119,0.110870666474228,0.651,0.360855921487707
"cfg3_psi-0.01_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.1,0.909090909090909,"bias-dominated","mc",-0.200119911354221,0.254401164428264,0.157151742631914,0.376,0.206826611333703
"cfg3_psi-0.01_mu-0.1_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.1,0.909090909090909,"bias-dominated","mcmc",-0.222002869937897,0.256946432750465,0.12943317963535,0.69,0.488541096608195
"cfg3_psi-0.01_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.05,0.833333333333333,"bias-dominated","mc",-0.27057145293409,0.341780477839462,0.208922551491762,0.369,0.317987835970544
"cfg3_psi-0.01_mu-0.05_sps0.06","sps0.06_K25_exV0",0.06,0.06,25,0,-0.01,-0.05,0.833333333333333,"bias-dominated","mcmc",-0.299078407845792,0.339288841611551,0.160295722716657,0.64,0.70501862979672
"cfg4_psi-0.4_mu-0.4_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.4,0.5,"mixed","mc",0.012027064779105,0.0717240287705326,0.0707438386474891,0.31,0.0526282687471031
"cfg4_psi-0.4_mu-0.4_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.4,0.5,"mixed","mcmc",0.0113698296993315,0.0707993368731624,0.069915386257413,0.708,0.138791584714831
"cfg4_psi-0.4_mu-0.35_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.35,0.466666666666667,"mixed","mc",0.00921906344241098,0.070547688962634,0.0699777262375875,0.339,0.0552559011708583
"cfg4_psi-0.4_mu-0.35_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.35,0.466666666666667,"mixed","mcmc",0.0085275333732762,0.0695198531219834,0.0690293865602085,0.712,0.146603453566478
"cfg4_psi-0.4_mu-0.3_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.3,0.428571428571428,"mixed","mc",0.00916570634415627,0.0698144557194234,0.0692448041192228,0.357,0.0601902118748211
"cfg4_psi-0.4_mu-0.3_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.3,0.428571428571428,"mixed","mcmc",0.00925922811356153,0.0682996121318903,0.0677029349401279,0.778,0.158228925385499
"cfg4_psi-0.4_mu-0.25_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.25,0.384615384615385,"mixed","mc",0.00694485500724218,0.0655091081837949,0.0651725379563216,0.398,0.0645785585601978
"cfg4_psi-0.4_mu-0.25_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.25,0.384615384615385,"mixed","mcmc",0.0063531113945488,0.0638743316767149,0.0635894003320524,0.832,0.16972272158186
"cfg4_psi-0.4_mu-0.2_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.2,0.333333333333333,"mixed","mc",0.0120690496200751,0.0687216370482138,0.0676873919048258,0.417,0.0709909202471643
"cfg4_psi-0.4_mu-0.2_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.2,0.333333333333333,"mixed","mcmc",0.0115852877283292,0.0669441744879146,0.0659670771020026,0.882,0.187254943269403
"cfg4_psi-0.4_mu-0.15_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.4,-0.15,0.272727272727273,"effect-dominated","mc",0.00963310312553755,0.0650221493513838,0.0643367892647691,0.494,0.0766898043070446
